item_id|status_id|serial_number|warehouse_location_id|exp_dt|value
24573|1|3184100|||98.65
24574|0|13050272||2018-08-20 15:07:42|59.20
24575|1|13052018|||64.50
24576|1|13049953|||82.00
24577|1|13051535|||94.12
24578|1|13050580|||20.74
24579|1|13049811|||29.30
24580|1|13050598|||6.54
24581|1|13050492|||52.08
24582|1|13051182|||21.01
24583|1|13051245|||67.26
24584|1|13051265|||14.36
24585|1|13051297|||34.92
24586|1|13051366|||50.02
24587|1|13050505|||47.59
24588|1|13049842|||63.83
24589|1|13049593|||9.07
24590|1|13050581|||51.36
24591|1|13050454|||86.41
24592|1|13050538|||26.48
24593|0|13051606||2018-08-20 15:07:42|74.89
24594|1|2952128|||25.94
24595|1|13051766|||36.89
24596|1|13051506|||70.20
24597|1|3012444|||49.97
24598|1|13048789|||29.15
24599|1|13051885|||26.73
24600|1|13051446|||82.79
24601|0|2915192||2018-08-20 15:07:42|49.92
24602|1|13051804|||11.55
24603|1|13051768|||99.55
24604|1|3002359|||98.81
24605|1|3072974|||35.86
24606|1|13046974|||78.83
24607|1|13051363|||41.94
24608|1|13051289|||17.64
24609|1|13051299|||22.62
24610|1|13051132|||71.16
24611|1|13050696|||2.74
24612|1|13051187|||25.51
24613|1|3103282|||66.99
24614|1|13050621|||87.42
24615|1|13051418|||36.16
24616|1|13051106|||59.55
24617|1|13051249|||79.95
24618|1|13051523|||4.78
24619|1|2730570|||25.48
24620|1|13051528|||76.66
24621|1|13051300|||32.18
24622|1|13051711|||68.82
24623|1|3093134|||68.89
24624|1|1934323|||15.11
24625|0|3143566||2018-08-20 15:07:42|46.91
24626|1|2925259|||54.81
24627|1|13051953|||34.11
24628|1|13051713|||61.74
24629|1|3072976|||99.26
24630|1|3093203|||25.37
24631|1|2962223|||13.52
24632|1|13051250|||62.70
24633|1|3032733|||66.24
24634|1|13051771|||34.99
24635|1|13051263|||36.29
24636|1|13051445|||40.61
24637|1|1587954|||96.51
24638|1|3143580|||56.74
24639|1|3143570|||19.32
24640|3|2925249|||5.95
24641|1|2925238|||94.10
24642|1|1964481|||31.63
24643|1|2105670|||63.51
24644|1|2730562|||75.69
24645|1|3072984|||35.13
24646|1|3083095|||65.98
24647|0|3173991||2018-08-20 15:07:42|27.02
24648|1|3032712|||36.97
24649|3|3002406|||61.81
24650|1|3083047|||27.11
24651|0|2952122||2018-08-20 15:07:42|32.19
24652|1|2962150|||18.77
24665|1|305074|4||22.71
24666|1||2312||12.93
24667|1|326377|4||87.78
24668|1|6056179|2272||59.38
24669|1|13050131|||53.58
24670|1|13050226|||95.60
24671|1|13050277|||33.13
24672|1|13051462|||82.68
24673|0|13049999||2018-08-20 15:07:42|17.75
24674|1|13051308|||64.84
24675|1|13050050|||35.83
24676|0|13050023||2018-08-20 15:07:42|21.02
24677|1|13046459|||50.29
24678|1|13051024|||21.13
24679|1|13051016|||99.70
24680|1|13051460|||47.67
24681|1|13051745|||75.14
24682|1|13051480|||94.29
24683|1|11503184|||64.51
24684|1|13050000|||6.57
24685|1|13051794|||89.20
24686|1|13051425|||87.82
24687|1|13049928|||4.31
24688|1|13051458|||52.59
24689|1|13050198|||32.70
24690|1|13049950|||74.33
24691|1|13051664|||55.83
24692|1|13050337|||39.76
24693|1|13051422|||89.80
24694|1|13051453|||92.49
24695|1|13051414|||33.61
24696|1|13050299|||20.81
24697|1|13050128|||88.73
24698|1|13050129|||20.94
24699|1|13050304|||13.66
24700|1|13044283|||45.49
24701|1|13049873|||95.55
24702|1|13050065|||29.43
24703|1|13050136|||92.04
24704|1|13050127|||70.92
24705|1|12989327|||20.57
24706|0|12989622||2018-08-20 15:07:42|32.72
24707|1|12989329|||50.27
24708|1|12989619|||21.61
24709|1|12989615|||81.76
24710|1|12989538|||97.52
24711|0|12989543||2018-08-20 15:07:42|83.98
24712|1|12989948|||62.19
24713|1|12989583|||94.14
24714|1|12989441|||77.88
24715|1|12989588|||76.55
24716|1|12989982|||70.59
24717|1|12989163|||79.36
24718|1|12989620|||79.54
24719|1|12989527|||24.41
24720|1|12989415|||24.80
24721|1|12989334|||14.57
24722|1|12989231|||78.42
24723|1|12989582|||45.57
24724|1|12989438|||40.80
24725|0|12989552||2018-08-20 15:07:42|64.78
24726|1|12989696|||43.82
24727|1|12989584|||28.06
24728|1|12989553|||24.83
24729|1|12990304|||67.78
24730|1|12989967|||41.67
24731|1|12989558|||99.85
24732|1|12989221|||27.69
24733|1|12989468|||65.81
24734|1|13051909|||18.11
24735|1|13050032|||27.09
24736|1|13051754|||14.04
24737|1|13051507|||3.11
24738|0|13050061||2018-08-20 15:07:42|89.04
24739|1|13051511|||71.98
24740|1|13048180|||84.64
24741|1|13050062|||33.46
24742|0|13051015||2018-08-20 15:07:42|85.71
24743|1|13051750|||67.29
24744|1|13048684|||14.34
24745|1|13051636|||6.95
24746|1|13051448|||32.05
24747|1|13051905|||88.84
24748|1|13050340|||93.68
24749|1|13051395|||29.90
24750|1|13051383|||53.89
24751|1|13051568|||32.80
24752|1|13050630|||87.15
24753|1|13050600|||17.40
24754|1|13051525|||45.62
24755|1|13050541|||29.33
24756|1|13050138|||45.83
24757|1|13051662|||82.30
24758|1|13050867|||44.58
24759|0|13051426||2018-08-20 15:07:42|49.30
24760|1|13051691|||37.40
24761|1|13051288|||29.94
24762|1|13051398|||88.64
24763|0|13051394||2018-08-20 15:07:42|85.60
24764|1|13051791|||81.37
24765|1|13051513|||52.80
24766|1|13050722|||57.31
24767|1|13050695|||15.80
24768|1|13051115|||2.40
24769|1|13050740|||44.08
24770|1|13050025|||21.78
24771|1|002778|2365||77.77
24772|1|13049965|||39.72
24773|1|13050130|||74.46
24774|0|||2018-08-20 15:07:42|54.38
24775|1|13049966|||14.85
24776|1|13051774|||75.36
24777|1|13051419|||1.12
24778|1|13050194|||72.59
24779|1|13050196|||72.24
24780|1|13050063|||69.22
24781|1|13049933|||3.18
24782|1|13045629|||18.38
24783|1|13049993|||51.33
24784|1|13050137|||13.82
24785|1|13051640|||62.78
24786|0|13050140||2018-08-20 15:07:42|97.86
24787|1|13050064|||53.45
24788|1|13050051|||46.60
24789|1|13050022|||35.71
24790|1|12989605|||31.93
24791|1|12989511|||69.78
24792|1|12989473|||82.71
24793|1|12989937|||81.02
24794|1|12989403|||93.22
24795|1|12989567|||99.15
24796|1|12989280|||56.19
24797|0|12989966||2018-08-20 15:07:42|43.58
24798|0|12989378||2018-08-20 15:07:42|29.65
24799|1|12989421|||0.12
24800|1|12989595|||82.27
24801|1|12989222|||8.72
24802|1|12989237|||0.08
24803|1|12989609|||9.26
24804|1|12989351|||78.99
24805|1|12989292|||73.18
24806|1|12989396|||72.44
24807|1|12989790|||82.05
24808|1|13050033|||10.68
24809|1|13051501|||1.47
24810|1|13049947|||59.71
24811|1|13051385|||38.18
24812|1|13050012|||41.44
24813|0|13051296||2018-08-20 15:07:42|61.72
24814|1|13050034|||94.05
24815|1|13049497|||17.83
24816|1|13049956|||11.47
24817|1|13051360|||60.33
24818|1|13051782|||64.72
24819|1|13051400|||80.60
24820|1|13051605|||73.95
24821|0|13051412||2018-08-20 15:07:42|19.29
24822|1|13051755|||69.84
24823|1|13051509|||3.66
24824|1|13051393|||55.71
24825|1|13051917|||65.64
24826|1|13050036|||57.72
24827|1|13051267|||60.90
24828|1|13050865|||29.21
24829|1|13051392|||26.90
24830|0|13051010||2018-08-20 15:07:42|57.86
24831|1|13050725|||89.54
24832|1|13050021|||8.98
24833|1|13050962|||51.83
24834|1|13050988|||27.26
24835|1|11503184|||76.01
24836|1|13050793|||10.31
24837|1|13051026|||0.55
24838|1|13050755|||62.21
24839|1|13051116|||17.64
24840|1|13050675|||33.05
24841|1|13050632|||73.21
24842|1|13050968|||51.09
24843|1|13050310|||41.80
24844|1|13050451|||58.53
24845|1|13050758|||71.31
24846|1|13050644|||68.59
24847|1|13050709|||89.21
24848|1|13050931|||72.34
24849|1|13050694|||10.84
24850|1|13050989|||36.58
24851|1|13050748|||92.97
24852|1|13050622|||50.99
24853|1|13050882|||31.41
24854|1|13050885|||2.21
24855|1|13050961|||10.00
24856|0|13050757||2018-08-20 15:07:42|75.23
24857|1|13051920|||70.39
24858|1|13051816|||8.51
24859|1|13051795|||86.52
24860|0|13051118||2018-08-20 15:07:42|58.03
24861|1|13051913|||96.37
24862|1|13051817|||57.89
24863|1|13051027|||64.18
24864|1|13050970|||0.01
24865|1|13050756|||20.97
24866|1|13050698|||94.05
24867|1|13051094|||58.60
24868|1|13050764|||10.30
24869|1|13050752|||33.12
24870|1|13050977|||52.48
24871|1|13048490|||66.77
24872|1|13050753|||55.66
24873|1|13051290|||25.06
24874|0|13051887||2018-08-20 15:07:42|55.10
24875|1|13050750|||85.07
24876|1|13050352|||25.74
24877|1|13047499|||4.13
24878|1|13050881|||49.48
24879|1|13051177|||44.61
24880|1|13051099|||27.44
24881|1|86321315|2268||9.41
24882|1|13050243|||17.76
24883|1|13050902|||95.37
24884|0|13050749||2018-08-20 15:07:42|46.19
24885|1|13051022|||77.58
24886|1|117623|2355||6.02
24887|1|07823160|2308||95.87
24888|1|13051014|||37.12
24889|1|13050899|||26.89
24890|1|13050754|||49.19
24891|1|13050654|||90.06
24892|1|13050929|||33.87
24893|1|13051459|||53.55
24894|1|13048527|||92.03
24895|0|13051921||2018-08-20 15:07:42|77.97
24896|1|13051710|||88.11
24897|1|13051919|||59.54
24898|0|13046534||2018-08-20 15:07:42|31.64
24899|1|13051397|||11.82
24900|1|13051563|||77.55
24901|1|13051874|||56.18
24902|1|13051871|||31.67
24903|1|13051875|||74.17
24904|1|13051870|||45.29
24905|1|13051663|||12.39
24906|1|13051821|||83.85
24907|1|13051772|||19.92
24908|1|13050930|||58.56
24909|1|13051294|||41.90
24910|1|13051914|||17.10
24911|1|13044686|||88.52
24912|1|13050724|||99.58
24913|1|13051770|||48.52
24914|1|13051693|||79.62
24915|1|13051805|||18.31
24916|1|13051668|||26.50
24917|0|13051872||2018-08-20 15:07:42|73.64
24918|1|13051457|||44.44
24919|1|13051902|||19.44
24920|1|13050276|||67.34
24921|0|13051117||2018-08-20 15:07:42|15.01
24922|1|13050967|||13.67
24923|0|13051019||2018-08-20 15:07:42|87.11
24924|1|13050049|||34.74
24925|1|13050495|||11.08
24926|1|13050692|||22.03
24927|1|13051098|||61.75
24928|0|13050794||2018-08-20 15:07:42|74.48
24929|0|13051020||2018-08-20 15:07:42|9.92
24930|1|13050893|||64.82
24931|0|13051266||2018-08-20 15:07:42|67.73
24932|1|13049955|||85.68
24933|1|39009|2355||66.89
24934|1|38958|2355||0.96
24935|1|905489080|2355||87.28
24936|1|38964|2355||75.40
24937|1|905478820|2355||40.30
24938|1|23475|2355||6.34
24939|1|905489061|2355||51.37
24940|1|905489086|2355||35.82
24941|0|9889326||2018-08-20 15:07:42|79.00
24942|1|13051114|||77.86
24943|1|13051028|||53.90
24944|1|13050895|||56.59
24945|1|13051133|||21.24
24946|1|13050647|||13.68
24947|1|13050298|||21.20
24948|1|13051029|||10.51
24949|1|13051018|||48.87
24950|1|13051251|||19.92
24951|1|13050934|||93.16
24952|1|13050048|||75.13
24953|1|13051527|||65.92
24954|1|13050513|||19.34
24955|1|13050139|||97.90
24956|1|13050497|||78.55
24957|1|13050478|||95.86
24958|1|13050643|||62.24
24959|1|13051165|||26.39
24960|1|13050889|||81.85
24961|1|13050307|||16.61
24962|1|13050971|||65.13
24963|1|13051298|||38.83
24964|1|13051510|||36.49
24965|1|13051261|||77.43
24966|0|13050445||2018-08-20 15:07:42|27.41
24967|1|13051166|||59.34
24968|1|13051030|||79.27
24969|1|13050739|||66.80
24970|1|13051796|||1.59
24971|1|13050199|||40.63
24972|0|13051254||2018-08-20 15:07:42|52.77
24973|1|13051382|||25.57
24974|1|13051302|||17.34
24975|1|13051178|||5.32
24976|1|13050002|||64.38
24977|1|13051240|||24.28
24978|1|13051936|||84.76
24979|1|13051101|||95.42
24980|1|13051195|||21.52
24981|1|13050591|||49.11
24982|1|13050936|||27.39
24983|1|13051757|||86.86
24984|1|13051522|||6.12
24985|1|13051444|||65.23
24986|1|13051291|||20.14
24987|1|13051361|||50.42
24988|1|13050398|||76.22
24989|1|13050944|||52.07
24990|1|13050897|||32.74
24991|1|13051303|||65.91
24992|1|13050668|||7.58
24993|1|13050879|||29.33
24994|1|13050640|||3.97
24995|1|13050946|||21.18
24996|1|13051616|||13.11
24997|1|13051252|||18.06
24998|1|13051356|||97.06
24999|1|13051197|||52.52
25000|1|13051665|||3.13
25001|1|13051171|||5.92
25002|1|13050697|||11.77
25003|1|13051105|||8.27
25004|1|13051692|||74.30
25005|1|13050935|||10.67
25006|1|13050947|||53.38
25007|1|13050477|||42.04
25008|1|13051264|||40.09
25009|1|13050220|||61.15
25010|1|13050969|||84.12
25011|1|13050975|||67.47
25012|1|13049396|||40.73
25013|1|13050938|||39.86
25014|1|13044756|||7.31
25015|0|13046969||2018-08-20 15:07:42|30.86
25016|0|13051403||2018-08-20 15:07:42|95.41
25017|1|13051364|||56.14
25018|1|13051500|||59.72
25019|1|13051746|||83.56
25020|0|13051722||2018-08-20 15:07:42|84.85
25021|0|13051461||2018-08-20 15:07:42|44.40
25022|1|13050945|||12.44
25023|1|13051689|||60.64
25024|1|13049939|||76.87
25025|1|13051792|||6.15
25026|1|13050736|||5.72
25027|1|13050933|||97.51
25028|1|13050682|||33.06
25029|1|13050691|||40.33
25030|1|13051017|||68.09
25031|1|13050620|||41.09
25032|1|13050397|||59.27
25033|0|13050274||2018-08-20 15:07:42|30.80
25034|1|13051186|||95.30
25035|1|13050615|||37.28
25036|1|13051272|||87.97
25037|1|13050979|||85.37
25038|1|13051191|||89.26
25039|1|13050738|||1.21
25040|1|13050642|||5.22
25041|1|13051193|||45.28
25042|1|13051243|||82.55
25043|1|13051131|||2.09
25044|1|13050297|||60.31
25045|1|13051023|||9.44
25046|1|13051009|||98.85
25047|1|13051925|||19.11
25048|1|13050903|||20.77
25049|1|13050792|||42.55
25050|1|13051169|||24.57
25051|1|13050887|||50.23
25052|1|13051471|||60.77
25053|1|13050623|||61.11
25054|1|13050498|||92.23
25055|1|13050932|||80.29
25056|1|13050863|||95.81
25057|1|13050886|||16.65
25058|1|13050512|||0.86
25059|0|13050674||2018-08-20 15:07:42|40.33
25060|1|13050864|||1.46
25061|1|13050612|||20.13
25062|1|13050765|||23.93
25063|1|13050618|||14.47
25064|1|13051198|||79.21
25065|1|13050634|||76.87
25066|1|13050275|||80.00
25067|1|13050723|||76.25
25068|1|13050641|||57.19
25069|1|13050596|||25.92
25070|1|13050894|||66.74
25071|0|13050888||2018-08-20 15:07:42|60.93
25072|1|13051271|||38.73
25073|1|13050540|||3.13
25074|1|13047802|||83.52
25075|1|13050202|||5.38
25076|1|13050599|||36.56
25077|1|13050601|||72.13
25078|1|13051748|||92.98
25079|1|13051293|||12.33
25080|1|13051244|||55.71
25081|1|13051669|||92.18
25082|1|13051442|||97.12
25083|1|13051499|||20.48
25084|1|13052010|||12.75
25085|1|13050305|||17.19
25086|1|13051780|||28.07
25087|1|13051684|||87.13
25088|1||||4.52
25089|1|2188695|||44.97
25090|1|1999333|||79.13
25091|1|2279133|||15.12
25092|1||2351||64.06
25093|1|8261164|2355||60.86
25094|1|1060060|2365||26.38
25095|1|3381295|2330||80.44
25096|1|3536075|2330||66.74
25097|1|3650278|2330||44.93
25098|1|649112|2268||16.20
25099|1|119036|2296||42.50
25100|1||||74.34
25101|1|114704446|2355||36.81
25102|1||2301||19.29
25103|1|21393322|2269||43.39
25104|1|2730523|||30.19
25105|1|9886793|2268||77.35
25106|1|22153|||76.28
25107|1|22178|||27.92
25108|1|14737|||43.03
25109|1|22175|||71.23
25110|1|22160|||85.61
25111|1|22159|||41.11
25112|1|01834|||22.63
25113|1|22147|||39.70
25114|1|2009376|||8.89
25115|1|02268|2355||84.64
25116|1|02271|2355||55.05
25117|1|02264|2355||57.45
25118|1|02263|2355||94.18
25119|1|14199|2355||39.09
25120|1|22156|2355||30.29
25121|1|02262|2355||93.01
25122|1|02267|2355||42.61
25123|1|14736|2355||83.36
25124|1|02269|2355||60.47
25125|1|02315|2355||96.54
25126|1|14740|2355||68.73
25127|1|14738|2355||68.18
25128|0|14734|2355|2018-08-20 15:07:42|51.14
25129|1|14741|2355||4.29
25130|1|14733|2355||29.88
25131|1|02312|2352||25.15
25132|1|02313|2352||13.88
25133|3|2319207|||53.96
25134|1|05330663|2352||25.13
25135|1|02318|2352||18.02
25136|1|02351|2352||32.91
25137|1|02319|2352||29.86
25138|1|02317|2352||89.03
25139|0|9886793|2268|2018-08-20 15:07:42|67.92
25140|1||||23.61
25141|0|||2018-08-20 15:07:42|82.25
25142|1|0818220|2400||30.72
25143|1||2301||9.03
25144|0|23449|2355|2018-08-20 15:07:42|45.94
25145|1|39010|2355||89.84
25146|1|38952|2355||93.59
25147|1|23572|2355||56.43
25148|1|905519971|2355||60.60
25149|1|23558|2355||59.68
25150|1|905478817|2355||36.08
25151|1|46313|2355||92.86
25152|1|905417730|2355||40.72
25153|1|34311|||83.54
25154|1||||58.87
25155|1|002109|2272||5.75
25156|1|3375458|||77.18
25157|0|0667915||2018-08-20 15:07:42|94.93
25158|1|1035852|||28.93
25159|1|0905515|||31.47
25160|1|1045880|||40.23
25161|1|7300008|2305||95.91
25162|1|2871751|||75.79
25163|1|2871758|||88.28
25164|1|2555|||85.48
25165|1|1969314|||47.81
25166|1|0707974|||60.39
25167|1|0696920|||4.60
25168|1|2871754|||17.03
25169|1|0905516|||45.03
25170|1||2400||42.00
25171|0|||2018-08-20 15:07:42|74.33
25174|1|3184099|||45.70
25175|1|3093176|||16.00
25176|1|46312|||93.47
25177|1|20803342597|2308||95.82
25178|1|20803342343|2308||5.18
25179|1|2055392|||20.56
25180|1|3072985|||40.27
25181|1|2821294|||76.09
25182|1|1587950|||14.10
25183|1|1587951|||37.75
25184|1|3093174|||23.79
25185|1|3083087|||7.07
25186|0|3153749||2018-08-20 15:07:42|96.80
25187|1|20803342316|2308||63.27
25188|1|0818305|||14.07
25189|1|20803350724|2308||45.26
25190|0|2962172||2018-08-20 15:07:42|0.77
25191|1|3022575|||60.66
25192|1|3636832|2358||22.64
25193|1|3083027|||51.77
25194|1|3093223|||73.54
25195|1|3636819|||35.50
25196|1|3093246|||90.54
25197|1|3153738|||74.08
25198|1|2055389|||87.14
25199|0|3153751||2018-08-20 15:07:42|26.45
25200|1|2891713|||52.24
25201|1|2730574|||76.37
25202|1|1567900|||22.69
25203|0|2931862||2018-08-20 15:07:42|32.73
25204|1|2962214|||0.60
25205|1|1984639|||49.94
25206|0|3022573||2018-08-20 15:07:42|53.32
25207|1|2931861|||21.72
25208|1|2972240|||3.33
25209|1|3184074|||60.45
25210|1|1587968|||88.14
25211|1|2065404|||86.12
25212|1|3032734|||46.43
25213|1|3173982|||13.51
25214|1|3093148|||65.14
25215|1|3072988|||44.76
25216|1|2962166|||4.91
25217|3|1587959|||45.37
25218|1|2925244|||6.07
25219|1|1974559|||6.04
25220|1|3002340|||66.15
25221|1|2962139|||70.31
25222|1|3032715|||70.97
25223|1|2548623|||38.39
25224|1|2065467|||56.42
25225|0|2055282||2018-08-20 15:07:42|41.35
25226|3|3143516|||75.42
25227|1|2962191|||16.66
25228|3|2535863|||45.79
25229|1|3093194|||5.91
25230|1|2915224|||58.33
25231|3|2259078|||38.76
25232|1|3153729|||32.01
25233|1|2962147|||63.16
25234|0|2279157||2018-08-20 15:07:42|13.11
25235|0|3002338||2018-08-20 15:07:42|31.54
25236|1|3143604|||28.52
25237|3|2931854|||54.55
25238|1|2384848|||20.24
25239|3|3042834|||90.21
25240|1|3042839|||7.21
25241|0|2831358||2018-08-20 15:07:42|44.29
25242|1|3022579|||44.00
25243|0|1974493||2018-08-20 15:07:42|20.24
25244|1|2931886|||71.15
25245|1|1924227|||71.32
25246|1|3103306|||81.35
25247|1|2931879|||76.13
25248|1|2065474|||57.77
25249|0|3032754||2018-08-20 15:07:42|79.57
25250|1|1934321|||75.73
25251|1|3184096|||15.92
25252|1|1974550|||97.87
25253|1|2535859|||57.85
25254|0|2545940||2018-08-20 15:07:42|33.85
25255|1||||15.84
25256|1|3093224|||80.82
25257|1|2925235|||46.42
25258|1|1934322|||8.17
25259|3|2545948|||14.01
25260|1|2915188|||1.33
25261|1|3022580|||91.49
25262|1|3012445|||33.10
25263|1|1587974|||77.49
25264|1|3143608|||88.29
25265|1|3093182|||54.56
25266|1|3093124|||27.74
25267|1|2962146|||11.81
25268|1|3083035|||40.90
25269|1|2730532|||8.07
25270|1|3083046|||3.06
25271|1|3083062|||56.95
25274|1|05861778|2356||22.59
25275|0|669674|2268|2018-08-20 15:07:42|74.18
25276|1|669270|2268||36.46
25277|1|100154607|2272||39.21
25278|1|100296609|2272||88.20
25279|1|100246701|2466||88.10
25280|1|100724612|2272||1.49
25281|1|6662|2358||72.76
25282|0|6017222|2272|2018-08-20 15:07:42|44.52
25283|1|40010029|2313||92.77
26499|1|13051181|||65.77
26500|1|1587972|||30.34
26501|1|3295310|||69.99
26502|0|3455693||2018-08-20 15:07:42|96.52
26503|1|0847343|||94.89
26504|1|3295280|||27.03
26505|1|3455699|||43.52
26506|1|3546021|||50.27
26507|1|9716370|2355||25.15
26508|1|01814426|2355||86.30
26509|1|9573712|2355||58.22
26510|1|01814448|2355||25.99
26511|1|3455695|||93.22
26512|1|550|||82.47
26513|1|0000514|||20.11
26514|1|09832378|2322||2.96
26515|1|114795856|2355||35.40
26516|1|3342257|2273||78.81
26517|1|3566413|2273||57.39
26518|1|09038383|2355||93.64
26519|1|09038385|2355||94.42
26520|1|0417143|||5.26
26521|1|0417147|||90.64
26522|1|3295311|||65.63
26523|1|3445684|||96.82
26524|1|9508031789|||45.02
26525|1|114705826|2356||39.19
26526|1|2475397|||41.39
26527|1|2465359|||88.60
26528|1|2515611|||24.14
26529|1|2525575|||64.32
26530|1|2535644|||82.48
26531|1|2535637|||42.10
26532|1|2535642|||23.20
26533|3|2535655|||74.37
26534|1|2475401|||89.75
26535|1|2525590|||72.11
26536|1|2525596|||55.33
26537|0|2535629||2018-08-20 15:07:42|42.45
26538|1|2535628|||76.38
26539|1|2475409|||23.91
26540|1|2525626|||79.53
26541|1|2475413|||11.89
26542|1|2915200|||95.15
26543|1|3012449|||21.29
26544|1|09831519|2325||43.62
26545|1||2383||89.99
26546|1|3093208|||26.75
26547|1|0769554|2400||87.36
26548|1|3153685|||75.86
26549|3|3002338|||55.36
26550|1|2586057|||60.77
26551|0|1964484||2018-08-20 15:07:42|76.04
26552|1|2075541|||69.35
26553|1|100008044|||29.32
26554|1|2962148|||25.86
26555|1|3103307|||77.18
26556|1|033322|2273||28.49
26557|1|033352|2273||86.70
26558|1|3103290|||50.92
26559|1|033052|2273||83.13
26560|1|3002362|||71.46
26561|1|4106686|2304||6.38
26562|1|1577934|||63.74
26563|1|3143568|||29.66
26564|1|3143581|||8.01
26565|1|9889945|2268||87.12
26566|1|337040008|2273||58.92
26567|3|2515613|||49.24
26568|1|032912|2273||36.61
26569|1|2871574|||78.91
26570|1|0818348|||91.54
26571|1||||99.34
26572|1|9886680|2268||30.12
26573|1|0818284|||5.31
26574|1|23489|2355||78.43
26575|1|47085|2355||53.87
26576|3|2435206|||4.20
26577|1|6331903|||77.14
26578|3|1567890|||13.43
26579|0|2931882||2018-08-20 15:07:42|70.52
26580|3|9032732|||87.44
26581|1|52174|||22.93
26582|1|23563|2355||28.46
26583|1|0765402|||71.91
26584|1|0818272|||37.51
26585|1|091009|||86.56
26586|1|0818289|||57.01
26587|1|3032749|||3.50
26588|3|2915182|||72.38
26589|1|3032716|||67.36
26590|3|2535854|||81.67
26591|1||||56.03
26592|1|033312|2273||10.77
26593|1|77041|2320||3.16
26594|1||||72.27
